#TYPE System.Diagnostics.EventLogEntry#System/VDS Basic Provider/3254779905
"EventID","MachineName","Data","Index","Category","CategoryNumber","EntryType","Message","Source","ReplacementStrings","InstanceId","TimeGenerated","TimeWritten","UserName","Site","Container"
"7001","DESKTOP-KBJ23GV","System.Byte[]","656","(1101)","1101","Information","User Logon Notification for Customer Experience Improvement Program","Microsoft-Windows-Winlogon","System.String[]","7001","3/16/2020 8:30:35 AM","3/16/2020 8:30:35 AM","NT AUTHORITY\SYSTEM",,
"1","DESKTOP-KBJ23GV","System.Byte[]","655","(0)","0","Information","The system has returned from a low power state.

Sleep Time: 2020-03-13T14:10:52.261017900Z
Wake Time: 2020-03-16T06:30:11.150009100Z

Wake Source: 0","Microsoft-Windows-Power-Troubleshooter","System.String[]","1","3/16/2020 8:30:13 AM","3/16/2020 8:30:13 AM","NT AUTHORITY\LOCAL SERVICE",,
"23","DESKTOP-KBJ23GV","System.Byte[]","654","(1016)","1016","Information","NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller) is now operational.","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","23","3/16/2020 8:30:13 AM","3/16/2020 8:30:13 AM",,,
"266","DESKTOP-KBJ23GV","System.Byte[]","653","(0)","0","Information","Traffic flow has been restarted on external NIC Realtek PCIe GBE Family Controller of switch external.","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","266","3/16/2020 8:30:13 AM","3/16/2020 8:30:13 AM","NT AUTHORITY\SYSTEM",,
"23","DESKTOP-KBJ23GV","System.Byte[]","652","(1016)","1016","Information","NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller) is now operational.","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","23","3/16/2020 8:30:13 AM","3/16/2020 8:30:13 AM",,,
"24","DESKTOP-KBJ23GV","System.Byte[]","651","(1017)","1017","Information","NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller) is no longer operational.","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","24","3/16/2020 8:30:13 AM","3/16/2020 8:30:13 AM",,,
"17","DESKTOP-KBJ23GV","System.Byte[]","650","(1012)","1012","Information","Protocol NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller) successfully bound to port F1FEF9BF-9E80-4693-9DF6-B2444DDF11DE (Friendly Name: external_External) on switch 3026F317-F4F0-41DB-ABFA-35C23DA8E843(Friendly Name: external).","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","17","3/16/2020 8:30:13 AM","3/16/2020 8:30:13 AM","NT AUTHORITY\SYSTEM",,
"232","DESKTOP-KBJ23GV","System.Byte[]","649","(0)","0","Information","NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller) successfully connected to port F1FEF9BF-9E80-4693-9DF6-B2444DDF11DE (Friendly Name: external_External) on switch 3026F317-F4F0-41DB-ABFA-35C23DA8E843(Friendly Name: external).","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","232","3/16/2020 8:30:13 AM","3/16/2020 8:30:13 AM","NT AUTHORITY\SYSTEM",,
"24","DESKTOP-KBJ23GV","System.Byte[]","648","(1017)","1017","Information","NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller) is no longer operational.","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","24","3/16/2020 8:30:13 AM","3/16/2020 8:30:13 AM",,,
"21","DESKTOP-KBJ23GV","System.Byte[]","647","(1014)","1014","Information","Media connected on NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller).","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","21","3/16/2020 8:30:13 AM","3/16/2020 8:30:13 AM",,,
"32","DESKTOP-KBJ23GV","System.Byte[]","646","(58)","58","Information","The description for Event ID '32' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0'","Microsoft-Windows-Kernel-Boot","System.String[]","32","3/16/2020 8:30:11 AM","3/16/2020 8:30:11 AM",,,
"18","DESKTOP-KBJ23GV","System.Byte[]","645","(57)","57","Information","The description for Event ID '18' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'1'","Microsoft-Windows-Kernel-Boot","System.String[]","18","3/16/2020 8:30:11 AM","3/16/2020 8:30:11 AM",,,
"27","DESKTOP-KBJ23GV","System.Byte[]","644","(33)","33","Information","The description for Event ID '27' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'1', '?'","Microsoft-Windows-Kernel-Boot","System.String[]","27","3/16/2020 8:30:11 AM","3/16/2020 8:30:11 AM",,,
"25","DESKTOP-KBJ23GV","System.Byte[]","643","(32)","32","Information","The description for Event ID '25' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'1'","Microsoft-Windows-Kernel-Boot","System.String[]","25","3/16/2020 8:30:11 AM","3/16/2020 8:30:11 AM",,,
"30","DESKTOP-KBJ23GV","System.Byte[]","642","(21)","21","Information","The description for Event ID '30' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0', '0', '26350', '0', '0'","Microsoft-Windows-Kernel-Boot","System.String[]","30","3/16/2020 8:30:11 AM","3/16/2020 8:30:11 AM",,,
"269","DESKTOP-KBJ23GV","System.Byte[]","641","(0)","0","Information","Failed to get Device VlanID Regkey for Physical NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7}. vSwitch will be created on this Physical NIC without VlanID being inherited by HostVNic. Status = 3221225524","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","269","3/16/2020 8:30:09 AM","3/16/2020 8:30:09 AM",,,
"191","DESKTOP-KBJ23GV","System.Byte[]","640","(0)","0","Information","Successfully updated NIC NDIS QoS with Miniport NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller)","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","191","3/16/2020 8:30:09 AM","3/16/2020 8:30:09 AM",,,
"191","DESKTOP-KBJ23GV","System.Byte[]","639","(0)","0","Information","Successfully updated NIC NDIS QoS with Miniport NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: )","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","191","3/16/2020 8:30:09 AM","3/16/2020 8:30:09 AM",,,
"233","DESKTOP-KBJ23GV","System.Byte[]","638","(0)","0","Information","The operation '7' succeeded on nic /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: ).","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","233","3/16/2020 8:30:09 AM","3/16/2020 8:30:09 AM",,,
"1","DESKTOP-KBJ23GV","System.Byte[]","637","(5)","5","Information","Possible detection of CVE: 2020-03-16T06:30:09.500000000Z
Additional Information: 2020-03-13T14:10:53.933613600Z

This Event is generated when an attempt to exploit a known vulnerability (2020-03-16T06:30:09.500000000Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","1","3/16/2020 8:30:09 AM","3/16/2020 8:30:09 AM",,,
"107","DESKTOP-KBJ23GV","System.Byte[]","636","(102)","102","Information","The description for Event ID '107' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'6', '5', '5', '1601-01-01T00:00:00.000000000Z', '1601-01-01T00:00:00.000000000Z', '0', '0'","Microsoft-Windows-Kernel-Power","System.String[]","107","3/13/2020 4:10:53 PM","3/13/2020 4:10:53 PM",,,
"19","DESKTOP-KBJ23GV","System.Byte[]","635","(1013)","1013","Information","Protocol NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller) successfully unbound.","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","19","3/13/2020 4:10:53 PM","3/13/2020 4:10:53 PM",,,
"233","DESKTOP-KBJ23GV","System.Byte[]","634","(0)","0","Information","The operation '8' succeeded on nic /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller).","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","233","3/13/2020 4:10:53 PM","3/13/2020 4:10:53 PM",,,
"265","DESKTOP-KBJ23GV","System.Byte[]","633","(0)","0","Information","Traffic flow has been paused on external NIC Realtek PCIe GBE Family Controller of switch external.","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","265","3/13/2020 4:10:53 PM","3/13/2020 4:10:53 PM",,,
"270","DESKTOP-KBJ23GV","System.Byte[]","632","(0)","0","Information","Traffic flow is pausing on external NIC Realtek PCIe GBE Family Controller of switch external.","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","270","3/13/2020 4:10:53 PM","3/13/2020 4:10:53 PM",,,
"1","DESKTOP-KBJ23GV","System.Byte[]","631","(5)","5","Information","Possible detection of CVE: 2020-03-13T14:10:51.500000000Z
Additional Information: 2020-03-13T14:10:53.433119700Z

This Event is generated when an attempt to exploit a known vulnerability (2020-03-13T14:10:51.500000000Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","1","3/13/2020 4:10:53 PM","3/13/2020 4:10:53 PM",,,
"6013","DESKTOP-KBJ23GV","System.Byte[]","630","(0)","0","Information","The system uptime is 311431 seconds.","EventLog","System.String[]","2147489661","3/16/2020 8:30:09 AM","3/16/2020 8:30:09 AM",,,
"42","DESKTOP-KBJ23GV","System.Byte[]","629","(64)","64","Information","The description for Event ID '42' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'6', '5', '4', '0', '1'","Microsoft-Windows-Kernel-Power","System.String[]","42","3/13/2020 4:10:52 PM","3/13/2020 4:10:52 PM",,,
"187","DESKTOP-KBJ23GV","System.Byte[]","628","(243)","243","Information","The description for Event ID '187' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'53', '\Device\HarddiskVolume2\Windows\System32\winlogon.exe', '3', '2'","Microsoft-Windows-Kernel-Power","System.String[]","187","3/13/2020 4:10:52 PM","3/13/2020 4:10:52 PM","NT AUTHORITY\SYSTEM",,
"7002","DESKTOP-KBJ23GV","System.Byte[]","627","(1102)","1102","Information","User Logoff Notification for Customer Experience Improvement Program","Microsoft-Windows-Winlogon","System.String[]","7002","3/13/2020 4:10:50 PM","3/13/2020 4:10:50 PM","NT AUTHORITY\SYSTEM",,
"1074","DESKTOP-KBJ23GV","System.Byte[]","626","(0)","0","Information","The process C:\WINDOWS\system32\winlogon.exe (DESKTOP-KBJ23GV) has initiated the power off of computer DESKTOP-KBJ23GV on behalf of user NT AUTHORITY\SYSTEM for the following reason: No title for this reason could be found
 Reason Code: 0x500ff
 Shutdown Type: power off
 Comment: ","User32","System.String[]","2147484722","3/13/2020 4:10:50 PM","3/13/2020 4:10:50 PM","NT AUTHORITY\SYSTEM",,
"44","DESKTOP-KBJ23GV","System.Byte[]","625","(1)","1","Information","Windows Update started downloading an update.","Microsoft-Windows-WindowsUpdateClient","System.String[]","44","3/13/2020 3:15:31 PM","3/13/2020 3:15:31 PM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-KBJ23GV","System.Byte[]","624","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","3/13/2020 2:18:30 PM","3/13/2020 2:18:30 PM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-KBJ23GV","System.Byte[]","623","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","3/13/2020 2:16:09 PM","3/13/2020 2:16:09 PM","NT AUTHORITY\SYSTEM",,
"10016","DESKTOP-KBJ23GV","System.Byte[]","622","(0)","0","Warning","The description for Event ID '10016' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'application-specific', 'Local', 'Activation', '{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}', '{15C20B67-12E7-4BB6-92BB-7AFF07997402}', 'DESKTOP-KBJ23GV', '1', 'S-1-5-21-1601903507-1431682415-1599003356-1004', 'LocalHost (Using LRPC)', 'Unavailable', 'Unavailable'","DCOM","System.String[]","10016","3/13/2020 1:54:41 PM","3/13/2020 1:54:41 PM","DESKTOP-KBJ23GV\1",,
"19","DESKTOP-KBJ23GV","System.Byte[]","621","(1)","1","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Windows Defender Antivirus - KB2267602 (Version 1.311.1115.0)","Microsoft-Windows-WindowsUpdateClient","System.String[]","19","3/13/2020 1:38:15 PM","3/13/2020 1:38:15 PM","NT AUTHORITY\SYSTEM",,
"43","DESKTOP-KBJ23GV","System.Byte[]","620","(1)","1","Information","Installation Started: Windows has started installing the following update: Security Intelligence Update for Windows Defender Antivirus - KB2267602 (Version 1.311.1115.0)","Microsoft-Windows-WindowsUpdateClient","System.String[]","43","3/13/2020 1:38:09 PM","3/13/2020 1:38:09 PM","NT AUTHORITY\SYSTEM",,
"44","DESKTOP-KBJ23GV","System.Byte[]","619","(1)","1","Information","Windows Update started downloading an update.","Microsoft-Windows-WindowsUpdateClient","System.String[]","44","3/13/2020 1:38:09 PM","3/13/2020 1:38:09 PM","NT AUTHORITY\SYSTEM",,
"43","DESKTOP-KBJ23GV","System.Byte[]","618","(1)","1","Information","Installation Started: Windows has started installing the following update: 2020-02 Security Update for Adobe Flash Player for Windows 10 Version 1903 for x64-based Systems (KB4537759)","Microsoft-Windows-WindowsUpdateClient","System.String[]","43","3/13/2020 1:37:36 PM","3/13/2020 1:37:36 PM","NT AUTHORITY\SYSTEM",,
"19","DESKTOP-KBJ23GV","System.Byte[]","617","(1)","1","Information","Installation Successful: Windows successfully installed the following update: Update for Windows Defender Antivirus antimalware platform - KB4052623 (Version 4.18.2001.10)","Microsoft-Windows-WindowsUpdateClient","System.String[]","19","3/13/2020 1:37:33 PM","3/13/2020 1:37:33 PM","NT AUTHORITY\SYSTEM",,
"6","DESKTOP-KBJ23GV","System.Byte[]","616","(0)","0","Information","File System Filter 'WdFilter' (10.0, 2092-07-12T22:44:04.000000000Z) has successfully loaded and registered with Filter Manager.","Microsoft-Windows-FilterManager","System.String[]","6","3/13/2020 1:37:32 PM","3/13/2020 1:37:32 PM","NT AUTHORITY\SYSTEM",,
"1","DESKTOP-KBJ23GV","System.Byte[]","615","(0)","0","Information","File System Filter 'WdFilter' (Version 10.0, 2073-10-13T11:22:50.000000000Z) unloaded successfully.","Microsoft-Windows-FilterManager","System.String[]","1","3/13/2020 1:37:28 PM","3/13/2020 1:37:28 PM","NT AUTHORITY\SYSTEM",,
"43","DESKTOP-KBJ23GV","System.Byte[]","614","(1)","1","Information","Installation Started: Windows has started installing the following update: Update for Windows Defender Antivirus antimalware platform - KB4052623 (Version 4.18.2001.10)","Microsoft-Windows-WindowsUpdateClient","System.String[]","43","3/13/2020 1:37:25 PM","3/13/2020 1:37:25 PM","NT AUTHORITY\SYSTEM",,
"43","DESKTOP-KBJ23GV","System.Byte[]","613","(1)","1","Information","Installation Started: Windows has started installing the following update: 2020-02 Cumulative Update for .NET Framework 3.5 and 4.8 for Windows 10 Version 1903 for x64 (KB4534132)","Microsoft-Windows-WindowsUpdateClient","System.String[]","43","3/13/2020 1:36:50 PM","3/13/2020 1:36:50 PM","NT AUTHORITY\SYSTEM",,
"19","DESKTOP-KBJ23GV","System.Byte[]","612","(1)","1","Information","Installation Successful: Windows successfully installed the following update: 9WZDNCRFJ3P2-MICROSOFT.ZUNEVIDEO","Microsoft-Windows-WindowsUpdateClient","System.String[]","19","3/13/2020 1:31:51 PM","3/13/2020 1:31:51 PM","NT AUTHORITY\SYSTEM",,
"43","DESKTOP-KBJ23GV","System.Byte[]","611","(1)","1","Information","Installation Started: Windows has started installing the following update: 9WZDNCRFJ3P2-MICROSOFT.ZUNEVIDEO","Microsoft-Windows-WindowsUpdateClient","System.String[]","43","3/13/2020 1:31:51 PM","3/13/2020 1:31:51 PM","NT AUTHORITY\SYSTEM",,
"19","DESKTOP-KBJ23GV","System.Byte[]","610","(1)","1","Information","Installation Successful: Windows successfully installed the following update: 9WZDNCRFJ3PT-MICROSOFT.ZUNEMUSIC","Microsoft-Windows-WindowsUpdateClient","System.String[]","19","3/13/2020 1:31:51 PM","3/13/2020 1:31:51 PM","NT AUTHORITY\SYSTEM",,
"43","DESKTOP-KBJ23GV","System.Byte[]","609","(1)","1","Information","Installation Started: Windows has started installing the following update: 9WZDNCRFJ3PT-MICROSOFT.ZUNEMUSIC","Microsoft-Windows-WindowsUpdateClient","System.String[]","43","3/13/2020 1:31:51 PM","3/13/2020 1:31:51 PM","NT AUTHORITY\SYSTEM",,
"16","DESKTOP-KBJ23GV","System.Byte[]","608","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'135', '\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.ZuneVideo_10.20022.11011.0_x64__8wekyb3d8bbwe\ActivationStore.dat', '0', '0'","Microsoft-Windows-Kernel-General","System.String[]","16","3/13/2020 1:31:49 PM","3/13/2020 1:31:49 PM","NT AUTHORITY\SYSTEM",,
"19","DESKTOP-KBJ23GV","System.Byte[]","607","(1)","1","Information","Installation Successful: Windows successfully installed the following update: 9WZDNCRFHVJL-MICROSOFT.OFFICE.ONENOTE","Microsoft-Windows-WindowsUpdateClient","System.String[]","19","3/13/2020 1:31:47 PM","3/13/2020 1:31:47 PM","NT AUTHORITY\SYSTEM",,
"43","DESKTOP-KBJ23GV","System.Byte[]","606","(1)","1","Information","Installation Started: Windows has started installing the following update: 9WZDNCRFHVJL-MICROSOFT.OFFICE.ONENOTE","Microsoft-Windows-WindowsUpdateClient","System.String[]","43","3/13/2020 1:31:47 PM","3/13/2020 1:31:47 PM","NT AUTHORITY\SYSTEM",,
"44","DESKTOP-KBJ23GV","System.Byte[]","605","(1)","1","Information","Windows Update started downloading an update.","Microsoft-Windows-WindowsUpdateClient","System.String[]","44","3/13/2020 1:31:47 PM","3/13/2020 1:31:47 PM","NT AUTHORITY\SYSTEM",,
"16","DESKTOP-KBJ23GV","System.Byte[]","604","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'135', '\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.ZuneMusic_10.20022.11011.0_x64__8wekyb3d8bbwe\ActivationStore.dat', '0', '0'","Microsoft-Windows-Kernel-General","System.String[]","16","3/13/2020 1:31:47 PM","3/13/2020 1:31:47 PM","NT AUTHORITY\SYSTEM",,
"16","DESKTOP-KBJ23GV","System.Byte[]","603","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'98', '\??\C:\Users\1\AppData\Local\Packages\Microsoft.Office.OneNote_8wekyb3d8bbwe\Settings\settings.dat', '3', '1'","Microsoft-Windows-Kernel-General","System.String[]","16","3/13/2020 1:31:46 PM","3/13/2020 1:31:46 PM","DESKTOP-KBJ23GV\1",,
"19","DESKTOP-KBJ23GV","System.Byte[]","602","(1)","1","Information","Installation Successful: Windows successfully installed the following update: 9WZDNCRFHVQM-MICROSOFT.WINDOWSCOMMUNICATIONSAPPS","Microsoft-Windows-WindowsUpdateClient","System.String[]","19","3/13/2020 1:31:44 PM","3/13/2020 1:31:44 PM","NT AUTHORITY\SYSTEM",,
"43","DESKTOP-KBJ23GV","System.Byte[]","601","(1)","1","Information","Installation Started: Windows has started installing the following update: 9WZDNCRFHVQM-MICROSOFT.WINDOWSCOMMUNICATIONSAPPS","Microsoft-Windows-WindowsUpdateClient","System.String[]","43","3/13/2020 1:31:44 PM","3/13/2020 1:31:44 PM","NT AUTHORITY\SYSTEM",,
"16","DESKTOP-KBJ23GV","System.Byte[]","600","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'143', '\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Office.OneNote_16001.12624.20042.0_x64__8wekyb3d8bbwe\ActivationStore.dat', '0', '0'","Microsoft-Windows-Kernel-General","System.String[]","16","3/13/2020 1:31:42 PM","3/13/2020 1:31:42 PM","NT AUTHORITY\SYSTEM",,
"44","DESKTOP-KBJ23GV","System.Byte[]","599","(1)","1","Information","Windows Update started downloading an update.","Microsoft-Windows-WindowsUpdateClient","System.String[]","44","3/13/2020 1:31:38 PM","3/13/2020 1:31:38 PM","NT AUTHORITY\SYSTEM",,
"19","DESKTOP-KBJ23GV","System.Byte[]","598","(1)","1","Information","Installation Successful: Windows successfully installed the following update: 9NBLGGH10PG8-MICROSOFT.PEOPLE","Microsoft-Windows-WindowsUpdateClient","System.String[]","19","3/13/2020 1:31:38 PM","3/13/2020 1:31:38 PM","NT AUTHORITY\SYSTEM",,
"16","DESKTOP-KBJ23GV","System.Byte[]","597","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'154', '\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\microsoft.windowscommunicationsapps_16005.12527.20258.0_x64__8wekyb3d8bbwe\ActivationStore.dat', '0', '0'","Microsoft-Windows-Kernel-General","System.String[]","16","3/13/2020 1:31:37 PM","3/13/2020 1:31:37 PM","NT AUTHORITY\SYSTEM",,
"43","DESKTOP-KBJ23GV","System.Byte[]","596","(1)","1","Information","Installation Started: Windows has started installing the following update: 9NBLGGH10PG8-MICROSOFT.PEOPLE","Microsoft-Windows-WindowsUpdateClient","System.String[]","43","3/13/2020 1:31:34 PM","3/13/2020 1:31:34 PM","NT AUTHORITY\SYSTEM",,
"44","DESKTOP-KBJ23GV","System.Byte[]","595","(1)","1","Information","Windows Update started downloading an update.","Microsoft-Windows-WindowsUpdateClient","System.String[]","44","3/13/2020 1:31:34 PM","3/13/2020 1:31:34 PM","NT AUTHORITY\SYSTEM",,
"19","DESKTOP-KBJ23GV","System.Byte[]","594","(1)","1","Information","Installation Successful: Windows successfully installed the following update: 9NBLGGH5R558-Microsoft.Todos","Microsoft-Windows-WindowsUpdateClient","System.String[]","19","3/13/2020 1:31:34 PM","3/13/2020 1:31:34 PM","NT AUTHORITY\SYSTEM",,
"16","DESKTOP-KBJ23GV","System.Byte[]","593","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'130', '\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.People_10.1909.3457.0_x64__8wekyb3d8bbwe\ActivationStore.dat', '0', '0'","Microsoft-Windows-Kernel-General","System.String[]","16","3/13/2020 1:31:31 PM","3/13/2020 1:31:31 PM","NT AUTHORITY\SYSTEM",,
"43","DESKTOP-KBJ23GV","System.Byte[]","592","(1)","1","Information","Installation Started: Windows has started installing the following update: 9NBLGGH5R558-Microsoft.Todos","Microsoft-Windows-WindowsUpdateClient","System.String[]","43","3/13/2020 1:31:29 PM","3/13/2020 1:31:29 PM","NT AUTHORITY\SYSTEM",,
"44","DESKTOP-KBJ23GV","System.Byte[]","591","(1)","1","Information","Windows Update started downloading an update.","Microsoft-Windows-WindowsUpdateClient","System.String[]","44","3/13/2020 1:31:29 PM","3/13/2020 1:31:29 PM","NT AUTHORITY\SYSTEM",,
"19","DESKTOP-KBJ23GV","System.Byte[]","590","(1)","1","Information","Installation Successful: Windows successfully installed the following update: 9WZDNCRFHWD2-Microsoft.MicrosoftSolitaireCollection","Microsoft-Windows-WindowsUpdateClient","System.String[]","19","3/13/2020 1:31:29 PM","3/13/2020 1:31:29 PM","NT AUTHORITY\SYSTEM",,
"16","DESKTOP-KBJ23GV","System.Byte[]","589","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'89', '\??\C:\Users\1\AppData\Local\Packages\Microsoft.Todos_8wekyb3d8bbwe\Settings\settings.dat', '3', '1'","Microsoft-Windows-Kernel-General","System.String[]","16","3/13/2020 1:31:29 PM","3/13/2020 1:31:29 PM","DESKTOP-KBJ23GV\1",,
"43","DESKTOP-KBJ23GV","System.Byte[]","588","(1)","1","Information","Installation Started: Windows has started installing the following update: 9WZDNCRFHWD2-Microsoft.MicrosoftSolitaireCollection","Microsoft-Windows-WindowsUpdateClient","System.String[]","43","3/13/2020 1:31:24 PM","3/13/2020 1:31:24 PM","NT AUTHORITY\SYSTEM",,
"44","DESKTOP-KBJ23GV","System.Byte[]","587","(1)","1","Information","Windows Update started downloading an update.","Microsoft-Windows-WindowsUpdateClient","System.String[]","44","3/13/2020 1:31:24 PM","3/13/2020 1:31:24 PM","NT AUTHORITY\SYSTEM",,
"19","DESKTOP-KBJ23GV","System.Byte[]","586","(1)","1","Information","Installation Successful: Windows successfully installed the following update: 9NMPJ99VJBWV-Microsoft.YourPhone","Microsoft-Windows-WindowsUpdateClient","System.String[]","19","3/13/2020 1:31:24 PM","3/13/2020 1:31:24 PM","NT AUTHORITY\SYSTEM",,
"43","DESKTOP-KBJ23GV","System.Byte[]","585","(1)","1","Information","Installation Started: Windows has started installing the following update: 9NMPJ99VJBWV-Microsoft.YourPhone","Microsoft-Windows-WindowsUpdateClient","System.String[]","43","3/13/2020 1:31:24 PM","3/13/2020 1:31:24 PM","NT AUTHORITY\SYSTEM",,
"16","DESKTOP-KBJ23GV","System.Byte[]","584","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'126', '\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Todos_2.12.3482.0_x64__8wekyb3d8bbwe\ActivationStore.dat', '0', '0'","Microsoft-Windows-Kernel-General","System.String[]","16","3/13/2020 1:31:24 PM","3/13/2020 1:31:24 PM","NT AUTHORITY\SYSTEM",,
